Drug	GeneID
Fluciclovine (18F)	116443
Methadone	116443
Ethanol	116443
Memantine	116443
Profenamine	116443
Atomoxetine	116443
Tramadol	116443
Phenobarbital	116443
Glutamic acid	116443
Magnesium carbonate	116443
Halothane	116443
Chloroprocaine	116443
Acetylcysteine	116443
Secobarbital	116443
Milnacipran	116443
Ketamine	116443
Amantadine	116443
Dextromethorphan	116443
Felbamate	116443
Acamprosate	116443
Donepezil	116443
Orphenadrine	116443
Esketamine	116443
Pentobarbital	116443
Acetylsalicylic acid	225689
Fostamatinib	225689
Fostamatinib	91754
Pyridoxal phosphate	84706
Glutamic acid	84706
Phenelzine	84706
Glyburide	54795
Fostamatinib	140901
Inositol nicotinate	338442
Clotrimazole	338442
Niacin	338442
Deoxycholic acid	151306
Chenodeoxycholic acid	151306
Cholic Acid	151306
Sucrose	80834
Glutathione	493869
Miglitol	2595
Phosphatidyl serine	949
Glycine	219970
Fostamatinib	202374
Belinostat	51564
Panobinostat	51564
Tromethamine	124583
Hyaluronic acid	55576
Succinic acid	64849
Ergoloid mesylate	170572
Dihydroergocristine	170572
Ethanol	170572
Dihydroergocornine	170572
Paroxetine	170572
Gilteritinib	170572
Ergocalciferol	59283
Spironolactone	59283
Bioallethrin	59283
Butamben	59283
Ornithine	84889
Fluciclovine (18F)	84889
L-Lysine	84889
Pseudoephedrine	122953
Sennosides	360
NADH	7923
Isoprenaline	8503
Dasatinib	8013
Human immunoglobulin G	2210
Prasterone	2100
Estradiol cypionate	2100
Bazedoxifene	2100
Estrone sulfate	2100
Estriol	2100
Estradiol acetate	2100
Estradiol	2100
Octocrylene	2100
Estradiol benzoate	2100
Estradiol dienanthate	2100
Tamoxifen	2100
Raloxifene	2100
Trilostane	2100
Estrone	2100
Estramustine	2100
Oxybenzone	2100
Progesterone	2100
Diethylstilbestrol	2100
Enzacamene	2100
Conjugated estrogens	2100
Estradiol valerate	2100
Arzoxifene	2100
Lasofoxifene	2100
Eugenol	2100
Flecainide	6262
Tetracaine	6262
Melatonin	6096
Theophylline	3066
Lovastatin	3066
Romidepsin	3066
Tixocortol	3066
Belinostat	3066
Valproic acid	3066
Vorinostat	3066
Oxtriphylline	3066
Panobinostat	3066
Aminophylline	3066
Atorvastatin	3066
Simvastatin	3066
Pravastatin	3066
Fluvastatin	3066
Fostamatinib	8999
Vitamin A	5959
NADH	5959
Isavuconazole	3765
Ethanol	3765
Macimorelin	2693
Sulfinpyrazone	1244
Potassium perchlorate	6528
Fostamatinib	11184
Resveratrol	8570
Flavin adenine dinucleotide	2639
Trimebutine	3780
Procaine	3780
Miconazole	3780
Dalfampridine	9312
Methionine	635
Citric acid	635
Antithymocyte immunoglobulin (rabbit)	3140
Flavin mononucleotide	55312
Riboflavin	55312
Glycine	92292
Topotecan	116447
Irinotecan	116447
Ferrous succinate	252969
Ferrous fumarate	252969
Iron	252969
Ferrous glycine sulfate	252969
Ferrous ascorbate	252969
Ferrous gluconate	252969
Copper	252969
Belinostat	83933
Panobinostat	83933
Bufexamac	83933
Pyridoxal phosphate	113451
Fostamatinib	23678
Fostamatinib	100533105
Insulin pork	94121
NADH	29920
Flavin mononucleotide	60490
Fostamatinib	79934
Panobinostat	79885
Belinostat	79885
Pyridoxal phosphate	55034
Hydroxocobalamin	326625
Ferrous succinate	79661
Iron	79661
Ferrous glycine sulfate	79661
Ferrous ascorbate	79661
Tromethamine	79661
Ferrous fumarate	79661
Ferrous gluconate	79661
Copper	79661
Calcium phosphate dihydrate	140576
Calcium Citrate	140576
Calcium Phosphate	140576
Pyridoxal phosphate	113675
Pyridoxal phosphate	57026
Hesperidin	9212
Fostamatinib	9212
Aspartic acid	91703
Pyridoxal phosphate	51540
Asparagine	79731
Succinic acid	8801
Prothrombin	1361
Ascorbic acid	112398
Calcium Phosphate	125972
Calcium Citrate	125972
Calcium phosphate dihydrate	125972
Fostamatinib	57787
Cyclosporine	5535
Vitamin A	145226
Fostamatinib	57172
Enfortumab vedotin	81607
Zinc acetate	114770
Copper	114770
Zinc chloride	114770
Zinc	114770
Omega-3-carboxylic acids	84649
Fish oil	84649
Dalfampridine	3747
Fostamatinib	4750
Fostamatinib	65061
Ascorbic acid	221120
Probenecid	24145
Thrombin	9002
alpha-Linolenic acid	9971
Deoxycholic acid	9971
Obeticholic acid	9971
Chenodeoxycholic acid	9971
Myrrh	9971
Cholic Acid	9971
Ursodeoxycholic acid	9971
Taurocholic acid	9971
Dextroamphetamine	134864
Amphetamine	134864
Metamfetamine	134864
Lisdexamfetamine	134864
Propylhexedrine	134864
Dalfampridine	3743
Biotin	56922
Flavin adenine dinucleotide	259307
Citric acid	259307
Fostamatinib	10645
Sulfinpyrazone	116085
Lesinurad	116085
Hyaluronic acid	145864
Glutathione	2882
Pomalidomide	51185
Thalidomide	51185
Lenalidomide	51185
Lenograstim	1441
Pegfilgrastim	1441
Lipegfilgrastim	1441
Filgrastim	1441
Valproic acid	6326
Bioallethrin	6326
Zonisamide	6326
Propoxycaine	6326
Phenytoin	6326
Oxcarbazepine	6326
Tetracaine	6326
Brivaracetam	6326
Pramocaine	6326
Propofol	6326
Lamotrigine	6326
Pentoxyverine	6326
Carbamazepine	6326
Topiramate	6326
Dichlorobenzyl alcohol	6326
Fish oil	6326
Metergoline	6326
Amylocaine	6326
Amylmetacresol	6326
Ranolazine	6326
Tramadol	6326
Glutamic acid	2571
Pyridoxal phosphate	2571
Anthralin	3859
Griseofulvin	3859
Copper	11315
Oseltamivir	4758
Estradiol cypionate	2852
Estradiol valerate	2852
Estradiol acetate	2852
Estradiol	2852
Estradiol dienanthate	2852
Estradiol benzoate	2852
Eslicarbazepine acetate	5025
Eslicarbazepine	5025
Calcium Citrate	6284
Amlexanox	6284
Calcium	6284
Calcium Phosphate	6284
Calcium phosphate dihydrate	6284
Calcium chloride	6284
Olopatadine	6284
Capsaicin	11331
Asparagine	10991
Fostamatinib	9088
Succinic acid	6391
Calcium Citrate	11261
Calcium phosphate dihydrate	11261
Calcium Phosphate	11261
Haloperidol	2847
Methionine	4548
Thimerosal	4548
Cyanocobalamin	4548
Hydroxocobalamin	4548
Yohimbine	3772
Butamben	3772
NADH	3028
Omega-3-carboxylic acids	3028
Dextromethorphan	10280
Noscapine	10280
Haloperidol	10280
Remoxipride	10280
Hydrocodone	10280
Cocaine	10280
Sertraline	10280
Prasterone	10280
Pentazocine	10280
Pentoxyverine	10280
Nortriptyline	10280
Amitriptyline	10280
Glutathione	4258
Fostamatinib	4215
Fostamatinib	2030
Troglitazone	2030
Ethanol	2030
Calcium Citrate	10519
Calcium phosphate dihydrate	10519
Calcium Phosphate	10519
Theophylline	8904
Sonidegib	6608
Fluocinonide	6608
Glasdegib	6608
Halcinonide	6608
Vismodegib	6608
Bromazepam	2567
Glutethimide	2567
Halothane	2567
Flumazenil	2567
Prasterone	2567
Prazepam	2567
Enflurane	2567
Halazepam	2567
Medroxyprogesterone acetate	2567
Methoxyflurane	2567
Estazolam	2567
Quazepam	2567
Oxazepam	2567
Clotiazepam	2567
Propofol	2567
Apalutamide	2567
Lamotrigine	2567
Amoxapine	2567
Chlordiazepoxide	2567
Triazolam	2567
Clonazepam	2567
Diazepam	2567
Temazepam	2567
Meprobamate	2567
Pentobarbital	2567
Brexanolone	2567
Eszopiclone	2567
Stiripentol	2567
Memantine	2567
Phenytoin	2567
Acamprosate	2567
Nitrazepam	2567
Primidone	2567
Desflurane	2567
Isoflurane	2567
Lorazepam	2567
Taurine	2567
Butabarbital	2567
Flurazepam	2567
Olanzapine	2567
Butalbital	2567
Etomidate	2567
Talbutal	2567
Sevoflurane	2567
Alprazolam	2567
Ethanol	2567
Clorazepic acid	2567
Clobazam	2567
Ethchlorvynol	2567
Methyprylon	2567
Romosozumab	50964
Phenindione	79001
Menadione	79001
Acenocoumarol	79001
Warfarin	79001
Phenprocoumon	79001
Dicoumarol	79001
Fostamatinib	27102
Fostamatinib	83732
Vitamin A	10901
Fostamatinib	8569
Polyethylene glycol 400	10553
Isopropyl alcohol	55256
Phosphatidyl serine	81490
Fostamatinib	55781
Threonine	80222
Succinic acid	56670
Fostamatinib	83942
Ornithine	83884
Hydroxocobalamin	81693
Butamben	59285
Spironolactone	59285
Ergocalciferol	59285
Bioallethrin	59285
Citric acid	3704
Zinc chloride	55869
Vorinostat	55869
Ferrous gluconate	55869
Iron	55869
Zinc	55869
Belinostat	55869
Ferrous succinate	55869
Zinc acetate	55869
Ferrous ascorbate	55869
Ferrous glycine sulfate	55869
Panobinostat	55869
Ferrous fumarate	55869
Adenine	55825
Ascorbic acid	8284
Succinic acid	64064
Moexipril	59272
Fostamatinib	65975
Pyridoxal phosphate	64902
Glycine	64902
Pyruvic acid	64902
NADH	92483
Cysteine	80704
Hyaluronic acid	50939
Succinic acid	6561
Citric acid	7371
Fostamatinib	85443
Omega-3-carboxylic acids	6785
alpha-Linolenic acid	6785
Pyridoxal phosphate	63826
Ferrous succinate	54583
Ferrous glycine sulfate	54583
Iron	54583
Ferrous gluconate	54583
Ferrous fumarate	54583
Ascorbic acid	54583
Ferrous ascorbate	54583
Citric acid	58190
Pentolinium	57053
Succinylcholine	57053
Diroximel fumarate	57053
Ethanol	57053
Trimethaphan	57053
Nicotine	57053
Chloroprocaine	57053
Galantamine	57053
Levocarnitine	6583
Fostamatinib	81788
Fostamatinib	23235
Lomustine	81551
Glutamic acid	83733
Prenylamine	85366
Fostamatinib	85366
Siponimod	53637
Fingolimod	53637
Cangrelor	64805
Clopidogrel	64805
Ticagrelor	64805
Treprostinil	64805
Prasugrel	64805
Ticlopidine	64805
Epoprostenol	64805
Doxazosin	81033
Miconazole	81033
Amitriptyline	81033
Terazosin	81033
Ibutilide	81033
Fostamatinib	9748
Fostamatinib	51347
Methionine	23743
Miconazole	3781
Procaine	3781
Trimebutine	3781
Fostamatinib	28996
Potassium chloride	57468
Bumetanide	57468
Doxepin	59340
Mianserin	59340
Histamine	59340
Loxapine	59340
Pheniramine	59340
Aripiprazole	59340
Clozapine	59340
Chlorpromazine	59340
Amoxapine	59340
Amitriptyline	59340
Thiamine	27010
Fostamatinib	6725
Fostamatinib	10114
Fostamatinib	1263
Vindesine	81027
Cabazitaxel	81027
Paclitaxel	81027
Docetaxel	81027
Eribulin	81027
Glutathione	119391
Glycine	140679
Ascorbic acid	112399
Spironolactone	79644
Glutamic acid	79751
Cysteine	79587
gamma-Hydroxybutyric acid	79581
Fostamatinib	57396
Citric acid	59338
Diacerein	64816
Cannabidiol	59341
Butamben	59341
Vitamin A	57665
Fostamatinib	2872
Ademetionine	57412
Mifamurtide	64127
Pyrantel	2859
Furosemide	2859
Biotin	64087
Caffeine	50940
Tadalafil	50940
Pyridoxal phosphate	51091
Dyphylline	27115
Caffeine	27115
Miconazole	27094
Procaine	27094
Trimebutine	27094
Fenofibric acid	64386
Fenofibrate	64386
Doxapram	51305
Halothane	51305
Gemfibrozil	28234
Clarithromycin	28234
Risankizumab	51561
Ustekinumab	51561
Guselkumab	51561
Tildrakizumab	51561
Glycerin	51477
Elotuzumab	57823
Fostamatinib	106821730
Fostamatinib	56924
Propanoic acid	10243
Adenosine phosphate	55902
Cladribine	56655
Tretinoin	56603
Gabapentin	56479
Ezogabine	56479
Hydroxychloroquine	54106
Chloroquine	54106
Imiquimod	51311
Cladribine	54107
Fostamatinib	54861
Fostamatinib	27148
NADH	56901
Glutathione	51022
Amitriptyline	90134
Ibutilide	90134
Terazosin	90134
Doxazosin	90134
Miconazole	90134
Nedocromil	57105
Zonisamide	56934
Lesinurad	55867
Ceftriaxone	55867
Probenecid	55867
Cefotaxime	55867
Dalfampridine	3750
Phenylalanine	10056
Fostamatinib	55589
Adenosine phosphate	84532
Pyridoxal phosphate	55304
Ascorbic acid	55217
Succinic acid	55217
Flavin mononucleotide	55163
Pyridoxal phosphate	55163
Fostamatinib	51135
5-O-phosphono-alpha-D-ribofuranosyl diphosphate	54963
Nicotinamide	23408
Phosphatidyl serine	55627
Ascorbic acid	54681
Brivaracetam	6328
Propoxycaine	6328
Bioallethrin	6328
Zonisamide	6328
Lacosamide	6328
Topiramate	6328
Valproic acid	6328
Pramocaine	6328
Amylocaine	6328
Phenytoin	6328
Carbamazepine	6328
Fish oil	6328
Pentoxyverine	6328
Oxcarbazepine	6328
Dichlorobenzyl alcohol	6328
Tetracaine	6328
Ranolazine	6328
Amiodarone	9254
Bioallethrin	9254
Bepridil	9254
Spironolactone	9254
Gabapentin enacarbil	9254
Gabapentin	9254
Nitrendipine	9254
Isradipine	9254
Butamben	9254
Felodipine	9254
Ergocalciferol	9254
Tretinoin	29991
Phosphatidyl serine	55512
Dichlorobenzyl alcohol	55800
Oxcarbazepine	55800
Zonisamide	55800
Fish oil	55800
Valproic acid	55800
Brivaracetam	55800
Ranolazine	55800
Hydroxychloroquine	51284
Imiquimod	51284
Dasatinib	51776
Fostamatinib	51776
Flavin mononucleotide	51179
Vitamin A	50700
Probenecid	50833
Apomorphine	50632
Clozapine	50632
Trifluoperazine	50632
Fostamatinib	10769
Lauric acid	51228
Oleic Acid	51228
Lactose	51228
Ferrous succinate	51327
Ferrous ascorbate	51327
Ferrous glycine sulfate	51327
Ferrous gluconate	51327
Iron	51327
Ferrous fumarate	51327
Aminosalicylic acid	30814
Nimesulide	30814
Oxyphenbutazone	30814
Glycerin	30814
Durvalumab	29126
Atezolizumab	29126
Avelumab	29126
Disopyramide	3751
Dalfampridine	3751
Imipramine	3751
NADH	51079
Fostamatinib	4139
Paramethadione	8911
Zonisamide	8911
Spironolactone	8911
Manidipine	8911
Flunarizine	8911
Amlodipine	8911
Cannabidiol	8911
Cinnarizine	8911
Nylidrin	8911
Butamben	8911
Bioallethrin	8911
Trimebutine	8911
Ergocalciferol	8911
Glycine	51268
Fostamatinib	57144
Fostamatinib	51765
Fostamatinib	440275
Succinic acid	8803
Fostamatinib	5298
Hydroxocobalamin	4552
Methionine	4552
Cyanocobalamin	4552
NADH	1717
Butamben	27092
Bioallethrin	27092
Ergocalciferol	27092
Spironolactone	27092
Panobinostat	10013
Belinostat	10013
Romidepsin	10013
Vorinostat	10013
Bufexamac	10013
gamma-Aminobutyric acid	2550
Taurine	2550
Vigabatrin	2550
Baclofen	2550
Calcium phosphate dihydrate	553115
Calcium Phosphate	553115
Calcium Citrate	553115
Succinic acid	1468
NADH	10157
Glutamic acid	10157
Vitamin E	284904
D-alpha-Tocopherol acetate	284904
alpha-Tocopherol succinate	284904
alpha-Tocopherol succinate	266629
Vitamin E	266629
D-alpha-Tocopherol acetate	266629
Fostamatinib	9263
Titanium dioxide	8685
Silicon dioxide	8685
Fostamatinib	27347
Ergocalciferol	27091
Butamben	27091
Bioallethrin	27091
Spironolactone	27091
Fostamatinib	285220
Phosphatidyl serine	23761
Trimebutine	3782
Procaine	3782
Miconazole	3782
Fostamatinib	53632
Acetylsalicylic acid	53632
Fostamatinib	51422
Acetylsalicylic acid	51422
Ethanol	55584
Galantamine	55584
Nicotine	55584
Tryptophan	10352
Niraparib	10038
Rucaparib	10038
Olaparib	10038
Talazoparib	10038
Ezetimibe	29881
Fostamatinib	29110
Copper	6866
Phenylalanine	23428
Ascorbic acid	9963
Flavin adenine dinucleotide	51706
Potassium chloride	9990
NADH	55967
Glutamic acid	27165
Cocaine	11280
Zonisamide	11280
Carbamazepine	11280
Fish oil	11280
Bioallethrin	11280
Pentoxyverine	11280
Pramocaine	11280
Propoxycaine	11280
Ranolazine	11280
Brivaracetam	11280
Dichlorobenzyl alcohol	11280
Topiramate	11280
Amylocaine	11280
Tetracaine	11280
Valproic acid	11280
Oxcarbazepine	11280
Fostamatinib	23604
N-Acetylglucosamine	55577
Flavin mononucleotide	54363
Aspartic acid	10165
Vinblastine	51175
Vinblastine	51174
Etacrynic acid	51176
Disopyramide	3752
Vernakalant	3752
Imipramine	3752
Dalfampridine	3752
Isavuconazole	3752
Dronedarone	3752
N-Acetylglucosamine	51172
Fostamatinib	27330
Fostamatinib	23043
Levocarnitine	54677
Fostamatinib	9874
Pidolic acid	10863
Flavin adenine dinucleotide	27034
Panobinostat	9734
Valproic acid	9734
Belinostat	9734
Ivabradine	610
Fostamatinib	9344
Glutamic acid	23549
Calcium phosphate dihydrate	9378
Calcium Phosphate	9378
Calcium Citrate	9378
Citrulline	29943
Glutamic acid	2894
Calcium Phosphate	8618
Calcium Citrate	8618
Calcium phosphate dihydrate	8618
Citrulline	51702
Zonisamide	23632
Acetazolamide	23632
Cholesterol	26253
Fluciclovine (18F)	9056
Citrulline	23569
Azithromycin	23569
Tetracycline	23569
Streptomycin	23569
Fostamatinib	238
Lorlatinib	238
Brigatinib	238
Crizotinib	238
Gilteritinib	238
Ceritinib	238
Alectinib	238
Ornithine	51686
Triazolam	55879
Primidone	55879
Chlordiazepoxide	55879
Diazepam	55879
Ethchlorvynol	55879
Taurine	55879
Alprazolam	55879
Eszopiclone	55879
Methoxyflurane	55879
Phenytoin	55879
Stiripentol	55879
Propofol	55879
Acamprosate	55879
Glutethimide	55879
Estazolam	55879
Quazepam	55879
Lorazepam	55879
Amoxapine	55879
Lamotrigine	55879
Oxazepam	55879
Prazepam	55879
Brexanolone	55879
Talbutal	55879
Bromazepam	55879
Nitrazepam	55879
Halazepam	55879
Isoflurane	55879
Temazepam	55879
Prasterone	55879
Butalbital	55879
Memantine	55879
Etomidate	55879
Apalutamide	55879
Methyprylon	55879
Enflurane	55879
Ethanol	55879
Clobazam	55879
Flumazenil	55879
Desflurane	55879
Medroxyprogesterone acetate	55879
Meprobamate	55879
Clorazepic acid	55879
Flurazepam	55879
Clonazepam	55879
Halothane	55879
Sevoflurane	55879
Butabarbital	55879
Pentobarbital	55879
Lauric acid	26279
Stearic acid	26279
Drotrecogin alfa	10544
Tetradecyl hydrogen sulfate (ester)	10544
Avatrombopag	9429
Yohimbine	3770
Dronedarone	3770
Ranolazine	3770
Butamben	3770
Bumetanide	6560
Potassium chloride	6560
Thimerosal	23657
Riluzole	23657
Acetylcysteine	23657
Glutamic acid	23657
Sulfasalazine	23657
Cystine	23657
Fostamatinib	22858
Fostamatinib	6795
Ranolazine	6334
Tetracaine	6334
Carbamazepine	6334
Dichlorobenzyl alcohol	6334
Amylocaine	6334
Topiramate	6334
Valproic acid	6334
Bioallethrin	6334
Pramocaine	6334
Pentoxyverine	6334
Fish oil	6334
Brivaracetam	6334
Propoxycaine	6334
Oxcarbazepine	6334
Phenytoin	6334
Anthralin	9479
Panobinostat	10014
Belinostat	10014
Fostamatinib	815
Pazopanib	10019
Triflusal	10846
Dipyridamole	10846
Papaverine	10846
Caffeine	10846
Lipoic acid	51601
Quinidine	9424
Ibutilide	9424
Montelukast	10800
Zafirlukast	10800
Nedocromil	10800
Citric acid	10673
Belimumab	10673
Phenylalanine	2193
Biotin	8884
Lipoic acid	8884
Zonisamide	11238
Pseudoephedrine	22809
Fostamatinib	23012
Fostamatinib	22983
Tizanidine	11188
Moxonidine	11188
Citrulline	11240
Fostamatinib	23387
Phosphatidyl serine	10396
Glutathione	373156
Rimonabant	9290
Cannabidiol	9290
Bosutinib	10746
Fostamatinib	10746
Tyrosine	51067
Glycine	9152
Sucrose	51493
Oseltamivir	4759
Zanamivir	4759
Fostamatinib	9149
Adenosine phosphate	5564
Metformin	5564
Fostamatinib	5564
Acetylsalicylic acid	5564
Silver	9633
Fostamatinib	11183
Theophylline	26140
Cyanocobalamin	25974
Hydroxocobalamin	25974
Choline salicylate	9468
Choline	9468
Histamine	11255
Aripiprazole	11255
Pitolisant	11255
Olopatadine	11255
Betahistine	11255
Cannabidiol	51393
Oxygen	27035
Dinoprost	11251
Indomethacin	11251
Alprostadil	11251
Iloprost	11251
Dinoprostone	11251
Sulindac	11251
Urokinase	6768
Tetracaine	6336
Procaine	6336
Brivaracetam	6336
Amylocaine	6336
Orphenadrine	6336
Oxybuprocaine	6336
Propoxycaine	6336
Cocaine	6336
Benzocaine	6336
Cinchocaine	6336
Lacosamide	6336
Dyclonine	6336
Hexylcaine	6336
Levobupivacaine	6336
Chloroprocaine	6336
Proparacaine	6336
Carbamazepine	6336
Bioallethrin	6336
Ropivacaine	6336
Fish oil	6336
Oxcarbazepine	6336
Dichlorobenzyl alcohol	6336
Lidocaine	6336
Valproic acid	6336
Pramocaine	6336
Ranolazine	6336
Pentoxyverine	6336
Topiramate	6336
Mepivacaine	6336
Bupivacaine	6336
Cysteine	51380
Pyridoxal phosphate	51380
Fostamatinib	11213
Pyridoxal phosphate	29968
Glutamic acid	29968
Ornithine	10166
Glutamic acid	10404
Citric acid	9955
Potassium chloride	10723
Trimebutine	10242
Miconazole	10242
Procaine	10242
Cefotaxime	10864
Cysteine	9054
Pyridoxal phosphate	9054
Spironolactone	10369
Ethanol	10369
Butamben	10369
Ergocalciferol	10369
Bioallethrin	10369
Fostamatinib	8428
Rucaparib	10039
Olaparib	10039
Gemfibrozil	10599
Telaprevir	10599
Clarithromycin	10599
NADH	4715
Fostamatinib	4216
Morphine	23643
Lauric acid	23643
5cocktail	5243
5cocktail	4363
5cocktail	1244
5cocktail	1555
5cocktail	1576
5cocktail	6580
5cocktail	9356
5cocktail	10599
5cocktail	54106
5cocktail	51284
5cocktail	7124
5cocktail	2939
5cocktail	8856
5cocktail	4924
kaletra	8856
kaletra	5243
kaletra	4363
kaletra	1244
kaletra	1555
kaletra	1576
kaletra	6580
kaletra	9356
kaletra	10599
lopinavir	5243
lopinavir	4363
lopinavir	1244
lopinavir	1555
lopinavir	1576
lopinavir	6580
